"cellLine"	"center"	"conc"	"drug"	"experiment"	"medianDMSO"	"normViability"	"replicate"	"stage"	"viability"
"Syn1"	"UCF"	3.2e-10	"GDC0980"	"exp-1"	94340	0.800932796269	"c"	"stage-2"	75560
"Syn1"	"UCF"	6.4e-11	"GDC0980"	"exp-1"	94340	0.898876404494	"c"	"stage-2"	84800
"Syn1"	"UCF"	1.28e-11	"GDC0980"	"exp-1"	94340	0.869196523214	"c"	"stage-2"	82000
"Syn1"	"UCF"	2.5e-05	"CUDC907"	"exp-1"	94340	0.063175747297	"a"	"stage-2"	5960
"Syn1"	"UCF"	5e-06	"CUDC907"	"exp-1"	94340	0.0669917320331	"a"	"stage-2"	6320
"Syn1"	"UCF"	1e-06	"CUDC907"	"exp-1"	94340	0.0818316726733	"a"	"stage-2"	7720
"Syn1"	"UCF"	2e-07	"CUDC907"	"exp-1"	94340	0.0953996184015	"a"	"stage-2"	9000
"Syn1"	"UCF"	4e-08	"CUDC907"	"exp-1"	94340	0.105151579394	"a"	"stage-2"	9920
"Syn1"	"UCF"	8e-09	"CUDC907"	"exp-1"	94340	0.369726521094	"a"	"stage-2"	34880
"Syn1"	"UCF"	1.6e-09	"CUDC907"	"exp-1"	94340	0.594445622218	"a"	"stage-2"	56080
"Syn1"	"UCF"	3.2e-10	"CUDC907"	"exp-1"	94340	0.730973076108	"a"	"stage-2"	68960
"Syn1"	"UCF"	6.4e-11	"CUDC907"	"exp-1"	94340	0.861564553742	"a"	"stage-2"	81280
"Syn1"	"UCF"	1.28e-11	"CUDC907"	"exp-1"	94340	0.865804536782	"a"	"stage-2"	81680
"Syn1"	"UCF"	2.5e-05	"CUDC907"	"exp-1"	94340	0.0657197371211	"b"	"stage-2"	6200
"Syn1"	"UCF"	5e-06	"CUDC907"	"exp-1"	94340	0.0703837184651	"b"	"stage-2"	6640
"Syn1"	"UCF"	1e-06	"CUDC907"	"exp-1"	94340	0.0741997032012	"b"	"stage-2"	7000
"Syn1"	"UCF"	2e-07	"CUDC907"	"exp-1"	94340	0.0890396438414	"b"	"stage-2"	8400
"Syn1"	"UCF"	4e-08	"CUDC907"	"exp-1"	94340	0.105151579394	"b"	"stage-2"	9920
"Syn1"	"UCF"	8e-09	"CUDC907"	"exp-1"	94340	0.329446682213	"b"	"stage-2"	31080
"Syn1"	"UCF"	1.6e-09	"CUDC907"	"exp-1"	94340	0.630485478058	"b"	"stage-2"	59480
"Syn1"	"UCF"	3.2e-10	"CUDC907"	"exp-1"	94340	0.772948908204	"b"	"stage-2"	72920
"Syn1"	"UCF"	6.4e-11	"CUDC907"	"exp-1"	94340	0.868348526606	"b"	"stage-2"	81920
"Syn1"	"UCF"	1.28e-11	"CUDC907"	"exp-1"	94340	0.993004027984	"b"	"stage-2"	93680
"Syn1"	"UCF"	2.5e-05	"CUDC907"	"exp-1"	94340	0.0712317150731	"c"	"stage-2"	6720
"Syn1"	"UCF"	5e-06	"CUDC907"	"exp-1"	94340	0.0754716981132	"c"	"stage-2"	7120
"Syn1"	"UCF"	1e-06	"CUDC907"	"exp-1"	94340	0.0788636845453	"c"	"stage-2"	7440
"Syn1"	"UCF"	2e-07	"CUDC907"	"exp-1"	94340	0.10260758957	"c"	"stage-2"	9680
"Syn1"	"UCF"	4e-08	"CUDC907"	"exp-1"	94340	0.108543565826	"c"	"stage-2"	10240
"Syn1"	"UCF"	8e-09	"CUDC907"	"exp-1"	94340	0.378630485478	"c"	"stage-2"	35720
"Syn1"	"UCF"	1.6e-09	"CUDC907"	"exp-1"	94340	0.671189315243	"c"	"stage-2"	63320
"Syn1"	"UCF"	3.2e-10	"CUDC907"	"exp-1"	94340	0.828916684333	"c"	"stage-2"	78200
"Syn1"	"UCF"	6.4e-11	"CUDC907"	"exp-1"	94340	0.925164299343	"c"	"stage-2"	87280
"Syn1"	"UCF"	1.28e-11	"CUDC907"	"exp-1"	94340	0.909476362095	"c"	"stage-2"	85800
"Syn1"	"UCF"	2.5e-05	"AZD2014"	"exp-1"	94340	0.291710833157	"a"	"stage-2"	27520
"Syn1"	"UCF"	5e-06	"AZD2014"	"exp-1"	94340	0.256942972228	"a"	"stage-2"	24240
"Syn1"	"UCF"	1e-06	"AZD2014"	"exp-1"	94340	0.318846724613	"a"	"stage-2"	30080
"Syn1"	"UCF"	2e-07	"AZD2014"	"exp-1"	94340	0.532965868137	"a"	"stage-2"	50280
"Syn1"	"UCF"	4e-08	"AZD2014"	"exp-1"	94340	0.84757260971	"a"	"stage-2"	79960
"Syn1"	"UCF"	8e-09	"AZD2014"	"exp-1"	94340	0.932796268815	"a"	"stage-2"	88000
"Syn1"	"UCF"	1.6e-09	"AZD2014"	"exp-1"	94340	0.932796268815	"a"	"stage-2"	88000
"Syn1"	"UCF"	3.2e-10	"AZD2014"	"exp-1"	94340	0.917532329871	"a"	"stage-2"	86560
"Syn1"	"UCF"	6.4e-11	"AZD2014"	"exp-1"	94340	0.967140131439	"a"	"stage-2"	91240
"Syn1"	"UCF"	1.28e-11	"AZD2014"	"exp-1"	94340	0.926860292559	"a"	"stage-2"	87440
"Syn1"	"UCF"	2.5e-05	"AZD2014"	"exp-1"	94340	0.292558829765	"b"	"stage-2"	27600
"Syn1"	"UCF"	5e-06	"AZD2014"	"exp-1"	94340	0.258638965444	"b"	"stage-2"	24400
"Syn1"	"UCF"	1e-06	"AZD2014"	"exp-1"	94340	0.319270722917	"b"	"stage-2"	30120
"Syn1"	"UCF"	2e-07	"AZD2014"	"exp-1"	94340	0.588509645961	"b"	"stage-2"	55520
"Syn1"	"UCF"	4e-08	"AZD2014"	"exp-1"	94340	0.737333050668	"b"	"stage-2"	69560
"Syn1"	"UCF"	8e-09	"AZD2014"	"exp-1"	94340	0.84969260123	"b"	"stage-2"	80160
"Syn1"	"UCF"	1.6e-09	"AZD2014"	"exp-1"	94340	0.886156455374	"b"	"stage-2"	83600
"Syn1"	"UCF"	3.2e-10	"AZD2014"	"exp-1"	94340	0.882764468942	"b"	"stage-2"	83280
"Syn1"	"UCF"	6.4e-11	"AZD2014"	"exp-1"	94340	1.00996396014	"b"	"stage-2"	95280
"Syn1"	"UCF"	1.28e-11	"AZD2014"	"exp-1"	94340	0.964172143311	"b"	"stage-2"	90960
"Syn1"	"UCF"	2.5e-05	"AZD2014"	"exp-1"	94340	0.292558829765	"c"	"stage-2"	27600
"Syn1"	"UCF"	5e-06	"AZD2014"	"exp-1"	94340	0.269662921348	"c"	"stage-2"	25440
"Syn1"	"UCF"	1e-06	"AZD2014"	"exp-1"	94340	0.350646597414	"c"	"stage-2"	33080
"Syn1"	"UCF"	2e-07	"AZD2014"	"exp-1"	94340	0.572821708713	"c"	"stage-2"	54040
"Syn1"	"UCF"	4e-08	"AZD2014"	"exp-1"	94340	0.778460886156	"c"	"stage-2"	73440
"Syn1"	"UCF"	8e-09	"AZD2014"	"exp-1"	94340	0.800932796269	"c"	"stage-2"	75560
"Syn1"	"UCF"	1.6e-09	"AZD2014"	"exp-1"	94340	0.917108331567	"c"	"stage-2"	86520
"Syn1"	"UCF"	3.2e-10	"AZD2014"	"exp-1"	94340	0.794996820013	"c"	"stage-2"	75000
"Syn1"	"UCF"	6.4e-11	"AZD2014"	"exp-1"	94340	1.00826796693	"c"	"stage-2"	95120
"Syn1"	"UCF"	1.28e-11	"AZD2014"	"exp-1"	94340	0.854356582574	"c"	"stage-2"	80600
"Syn1"	"UCF"	2.5e-05	"AR42"	"exp-1"	94340	0.0831036675853	"a"	"stage-2"	7840
"Syn1"	"UCF"	5e-06	"AR42"	"exp-1"	94340	0.11744753021	"a"	"stage-2"	11080
"Syn1"	"UCF"	1e-06	"AR42"	"exp-1"	94340	0.329446682213	"a"	"stage-2"	31080
"Syn1"	"UCF"	2e-07	"AR42"	"exp-1"	94340	0.653381386474	"a"	"stage-2"	61640
"Syn1"	"UCF"	4e-08	"AR42"	"exp-1"	94340	0.814924740301	"a"	"stage-2"	76880
"Syn1"	"UCF"	8e-09	"AR42"	"exp-1"	94340	0.945940216239	"a"	"stage-2"	89240
"Syn1"	"UCF"	1.6e-09	"AR42"	"exp-1"	94340	0.895908416366	"a"	"stage-2"	84520
"Syn1"	"UCF"	3.2e-10	"AR42"	"exp-1"	94340	0.919228323087	"a"	"stage-2"	86720
"Syn1"	"UCF"	6.4e-11	"AR42"	"exp-1"	94340	0.887004451982	"a"	"stage-2"	83680
"Syn1"	"UCF"	1.28e-11	"AR42"	"exp-1"	94340	0.901420394318	"a"	"stage-2"	85040
"Syn1"	"UCF"	2.5e-05	"AR42"	"exp-1"	94340	0.0725037099852	"b"	"stage-2"	6840
"Syn1"	"UCF"	5e-06	"AR42"	"exp-1"	94340	0.114903540386	"b"	"stage-2"	10840
"Syn1"	"UCF"	1e-06	"AR42"	"exp-1"	94340	0.393046427814	"b"	"stage-2"	37080
"Syn1"	"UCF"	2e-07	"AR42"	"exp-1"	94340	0.7407250371	"b"	"stage-2"	69880
"Syn1"	"UCF"	4e-08	"AR42"	"exp-1"	94340	0.772100911596	"b"	"stage-2"	72840
"Syn1"	"UCF"	8e-09	"AR42"	"exp-1"	94340	0.954420182319	"b"	"stage-2"	90040
"Syn1"	"UCF"	1.6e-09	"AR42"	"exp-1"	94340	0.865380538478	"b"	"stage-2"	81640
"Syn1"	"UCF"	3.2e-10	"AR42"	"exp-1"	94340	0.905236379054	"b"	"stage-2"	85400
"Syn1"	"UCF"	6.4e-11	"AR42"	"exp-1"	94340	0.879796480814	"b"	"stage-2"	83000
"Syn1"	"UCF"	1.28e-11	"AR42"	"exp-1"	94340	0.86029255883	"b"	"stage-2"	81160
"Syn1"	"UCF"	2.5e-05	"AR42"	"exp-1"	94340	0.0741997032012	"c"	"stage-2"	7000
"Syn1"	"UCF"	5e-06	"AR42"	"exp-1"	94340	0.13228747085	"c"	"stage-2"	12480
"Syn1"	"UCF"	1e-06	"AR42"	"exp-1"	94340	0.335806656773	"c"	"stage-2"	31680
"Syn1"	"UCF"	2e-07	"AR42"	"exp-1"	94340	0.731397074412	"c"	"stage-2"	69000
"Syn1"	"UCF"	4e-08	"AR42"	"exp-1"	94340	0.906084375662	"c"	"stage-2"	85480
"Syn1"	"UCF"	8e-09	"AR42"	"exp-1"	94340	0.967988128047	"c"	"stage-2"	91320
"Syn1"	"UCF"	1.6e-09	"AR42"	"exp-1"	94340	0.956116175535	"c"	"stage-2"	90200
"Syn1"	"UCF"	3.2e-10	"AR42"	"exp-1"	94340	0.951876192495	"c"	"stage-2"	89800
"Syn1"	"UCF"	6.4e-11	"AR42"	"exp-1"	94340	0.993004027984	"c"	"stage-2"	93680
"Syn1"	"UCF"	1.28e-11	"AR42"	"exp-1"	94340	0.971804112784	"c"	"stage-2"	91680
"Syn1"	"UCF"	2.5e-05	"Everolimus"	"exp-1"	94340	0.541445834217	"singlet"	"stage-2"	51080
"Syn1"	"UCF"	5e-06	"Everolimus"	"exp-1"	94340	0.64023743905	"singlet"	"stage-2"	60400
"Syn1"	"UCF"	1e-06	"Everolimus"	"exp-1"	94340	0.720373118508	"singlet"	"stage-2"	67960
"Syn1"	"UCF"	2e-07	"Everolimus"	"exp-1"	94340	0.682213271147	"singlet"	"stage-2"	64360
"Syn1"	"UCF"	4e-08	"Everolimus"	"exp-1"	94340	0.62963748145	"singlet"	"stage-2"	59400
"Syn1"	"UCF"	8e-09	"Everolimus"	"exp-1"	94340	0.736909052364	"singlet"	"stage-2"	69520
"Syn1"	"UCF"	1.6e-09	"Everolimus"	"exp-1"	94340	0.700445198219	"singlet"	"stage-2"	66080
"Syn1"	"UCF"	3.2e-10	"Everolimus"	"exp-1"	94340	0.835700657197	"singlet"	"stage-2"	78840
"Syn1"	"UCF"	6.4e-11	"Everolimus"	"exp-1"	94340	0.96926012296	"singlet"	"stage-2"	91440
"Syn1"	"UCF"	1.28e-11	"Everolimus"	"exp-1"	94340	0.981132075472	"singlet"	"stage-2"	92560
"Syn10"	"UCF"	2.5e-05	"Axitinib"	"exp-2"	116200	0.923580034423	"a"	"stage-2"	107320
"Syn10"	"UCF"	5e-06	"Axitinib"	"exp-2"	116200	0.991049913941	"a"	"stage-2"	115160
"Syn10"	"UCF"	1e-06	"Axitinib"	"exp-2"	116200	0.985542168675	"a"	"stage-2"	114520
"Syn10"	"UCF"	2e-07	"Axitinib"	"exp-2"	116200	1.13356282272	"a"	"stage-2"	131720
"Syn10"	"UCF"	4e-08	"Axitinib"	"exp-2"	116200	0.954561101549	"a"	"stage-2"	110920
"Syn10"	"UCF"	8e-09	"Axitinib"	"exp-2"	116200	1.0660929432	"a"	"stage-2"	123880
"Syn10"	"UCF"	1.6e-09	"Axitinib"	"exp-2"	116200	1.11944922547	"a"	"stage-2"	130080
"Syn10"	"UCF"	3.2e-10	"Axitinib"	"exp-2"	116200	1.24716006885	"a"	"stage-2"	144920
"Syn10"	"UCF"	6.4e-11	"Axitinib"	"exp-2"	116200	1.14251290878	"a"	"stage-2"	132760
"Syn10"	"UCF"	1.28e-11	"Axitinib"	"exp-2"	116200	1.32220309811	"a"	"stage-2"	153640
"Syn10"	"UCF"	2.5e-05	"Axitinib"	"exp-2"	116200	0.793459552496	"b"	"stage-2"	92200
"Syn10"	"UCF"	5e-06	"Axitinib"	"exp-2"	116200	0.838898450947	"b"	"stage-2"	97480
"Syn10"	"UCF"	1e-06	"Axitinib"	"exp-2"	116200	0.906712564544	"b"	"stage-2"	105360
"Syn10"	"UCF"	2e-07	"Axitinib"	"exp-2"	116200	0.906368330465	"b"	"stage-2"	105320
"Syn10"	"UCF"	4e-08	"Axitinib"	"exp-2"	116200	0.957314974182	"b"	"stage-2"	111240
"Syn10"	"UCF"	8e-09	"Axitinib"	"exp-2"	116200	0.965232358003	"b"	"stage-2"	112160
"Syn10"	"UCF"	1.6e-09	"Axitinib"	"exp-2"	116200	1.12185886403	"b"	"stage-2"	130360
"Syn10"	"UCF"	3.2e-10	"Axitinib"	"exp-2"	116200	1.15731497418	"b"	"stage-2"	134480
"Syn10"	"UCF"	6.4e-11	"Axitinib"	"exp-2"	116200	1.09225473322	"b"	"stage-2"	126920
"Syn10"	"UCF"	1.28e-11	"Axitinib"	"exp-2"	116200	1.06746987952	"b"	"stage-2"	124040
"Syn10"	"UCF"	2.5e-05	"Axitinib"	"exp-2"	116200	0.66678141136	"c"	"stage-2"	77480
"Syn10"	"UCF"	5e-06	"Axitinib"	"exp-2"	116200	0.821686746988	"c"	"stage-2"	95480
"Syn10"	"UCF"	1e-06	"Axitinib"	"exp-2"	116200	0.907745266781	"c"	"stage-2"	105480
"Syn10"	"UCF"	2e-07	"Axitinib"	"exp-2"	116200	1.04337349398	"c"	"stage-2"	121240
"Syn10"	"UCF"	4e-08	"Axitinib"	"exp-2"	116200	1.01721170396	"c"	"stage-2"	118200
"Syn10"	"UCF"	8e-09	"Axitinib"	"exp-2"	116200	1.07986230637	"c"	"stage-2"	125480
"Syn10"	"UCF"	1.6e-09	"Axitinib"	"exp-2"	116200	1.08846815835	"c"	"stage-2"	126480
"Syn10"	"UCF"	3.2e-10	"Axitinib"	"exp-2"	116200	1.05886402754	"c"	"stage-2"	123040
"Syn10"	"UCF"	6.4e-11	"Axitinib"	"exp-2"	116200	1.09982788296	"c"	"stage-2"	127800
"Syn10"	"UCF"	1.28e-11	"Axitinib"	"exp-2"	116200	1.0925989673	"c"	"stage-2"	126960
"Syn10"	"UCF"	2.5e-05	"Bortezomib"	"exp-2"	116200	0.0716006884682	"a"	"stage-2"	8320
"Syn10"	"UCF"	5e-06	"Bortezomib"	"exp-2"	116200	0.0619621342513	"a"	"stage-2"	7200
"Syn10"	"UCF"	1e-06	"Bortezomib"	"exp-2"	116200	0.0746987951807	"a"	"stage-2"	8680
"Syn10"	"UCF"	2e-07	"Bortezomib"	"exp-2"	116200	0.125645438898	"a"	"stage-2"	14600
"Syn10"	"UCF"	4e-08	"Bortezomib"	"exp-2"	116200	0.130808950086	"a"	"stage-2"	15200
"Syn10"	"UCF"	8e-09	"Bortezomib"	"exp-2"	116200	0.250258175559	"a"	"stage-2"	29080
"Syn10"	"UCF"	1.6e-09	"Bortezomib"	"exp-2"	116200	1.16144578313	"a"	"stage-2"	134960
"Syn10"	"UCF"	3.2e-10	"Bortezomib"	"exp-2"	116200	1.0743545611	"a"	"stage-2"	124840
"Syn10"	"UCF"	6.4e-11	"Bortezomib"	"exp-2"	116200	1.14251290878	"a"	"stage-2"	132760
"Syn10"	"UCF"	1.28e-11	"Bortezomib"	"exp-2"	116200	1.06058519793	"a"	"stage-2"	123240
"Syn10"	"UCF"	2.5e-05	"Bortezomib"	"exp-2"	116200	0.0533562822719	"b"	"stage-2"	6200
"Syn10"	"UCF"	5e-06	"Bortezomib"	"exp-2"	116200	0.0660929432014	"b"	"stage-2"	7680
"Syn10"	"UCF"	1e-06	"Bortezomib"	"exp-2"	116200	0.0671256454389	"b"	"stage-2"	7800
"Syn10"	"UCF"	2e-07	"Bortezomib"	"exp-2"	116200	0.0912220309811	"b"	"stage-2"	10600
"Syn10"	"UCF"	4e-08	"Bortezomib"	"exp-2"	116200	0.110843373494	"b"	"stage-2"	12880
"Syn10"	"UCF"	8e-09	"Bortezomib"	"exp-2"	116200	0.269191049914	"b"	"stage-2"	31280
"Syn10"	"UCF"	1.6e-09	"Bortezomib"	"exp-2"	116200	1.12461273666	"b"	"stage-2"	130680
"Syn10"	"UCF"	3.2e-10	"Bortezomib"	"exp-2"	116200	1.15283993115	"b"	"stage-2"	133960
"Syn10"	"UCF"	6.4e-11	"Bortezomib"	"exp-2"	116200	1.03373493976	"b"	"stage-2"	120120
"Syn10"	"UCF"	1.28e-11	"Bortezomib"	"exp-2"	116200	1.11703958692	"b"	"stage-2"	129800
"Syn10"	"UCF"	2.5e-05	"Bortezomib"	"exp-2"	116200	0.0561101549053	"c"	"stage-2"	6520
"Syn10"	"UCF"	5e-06	"Bortezomib"	"exp-2"	116200	0.0626506024096	"c"	"stage-2"	7280
"Syn10"	"UCF"	1e-06	"Bortezomib"	"exp-2"	116200	0.0760757314974	"c"	"stage-2"	8840
"Syn10"	"UCF"	2e-07	"Bortezomib"	"exp-2"	116200	0.0977624784854	"c"	"stage-2"	11360
"Syn10"	"UCF"	4e-08	"Bortezomib"	"exp-2"	116200	0.128055077453	"c"	"stage-2"	14880
"Syn10"	"UCF"	8e-09	"Bortezomib"	"exp-2"	116200	0.209638554217	"c"	"stage-2"	24360
"Syn10"	"UCF"	1.6e-09	"Bortezomib"	"exp-2"	116200	1.11841652324	"c"	"stage-2"	129960
"Syn10"	"UCF"	3.2e-10	"Bortezomib"	"exp-2"	116200	0.968330464716	"c"	"stage-2"	112520
"Syn10"	"UCF"	6.4e-11	"Bortezomib"	"exp-2"	116200	1.06024096386	"c"	"stage-2"	123200
"Syn10"	"UCF"	1.28e-11	"Bortezomib"	"exp-2"	116200	1.02547332186	"c"	"stage-2"	119160
"Syn10"	"UCF"	2.5e-05	"Panobinostat"	"exp-2"	116200	0.0564543889845	"a"	"stage-2"	6560
"Syn10"	"UCF"	5e-06	"Panobinostat"	"exp-2"	116200	0.0908777969019	"a"	"stage-2"	10560
"Syn10"	"UCF"	1e-06	"Panobinostat"	"exp-2"	116200	0.110154905336	"a"	"stage-2"	12800
"Syn10"	"UCF"	2e-07	"Panobinostat"	"exp-2"	116200	0.265404475043	"a"	"stage-2"	30840
"Syn10"	"UCF"	4e-08	"Panobinostat"	"exp-2"	116200	0.511531841652	"a"	"stage-2"	59440
"Syn10"	"UCF"	8e-09	"Panobinostat"	"exp-2"	116200	0.870567986231	"a"	"stage-2"	101160
"Syn10"	"UCF"	1.6e-09	"Panobinostat"	"exp-2"	116200	1.09741824441	"a"	"stage-2"	127520
"Syn10"	"UCF"	3.2e-10	"Panobinostat"	"exp-2"	116200	1.22994836489	"a"	"stage-2"	142920
"Syn10"	"UCF"	6.4e-11	"Panobinostat"	"exp-2"	116200	1.08123924269	"a"	"stage-2"	125640
"Syn10"	"UCF"	1.28e-11	"Panobinostat"	"exp-2"	116200	1.11635111876	"a"	"stage-2"	129720
"Syn10"	"UCF"	2.5e-05	"Panobinostat"	"exp-2"	116200	0.0592082616179	"b"	"stage-2"	6880
"Syn10"	"UCF"	5e-06	"Panobinostat"	"exp-2"	116200	0.0984509466437	"b"	"stage-2"	11440
"Syn10"	"UCF"	1e-06	"Panobinostat"	"exp-2"	116200	0.121170395869	"b"	"stage-2"	14080
"Syn10"	"UCF"	2e-07	"Panobinostat"	"exp-2"	116200	0.249569707401	"b"	"stage-2"	29000
"Syn10"	"UCF"	4e-08	"Panobinostat"	"exp-2"	116200	0.585886402754	"b"	"stage-2"	68080
"Syn10"	"UCF"	8e-09	"Panobinostat"	"exp-2"	116200	0.772117039587	"b"	"stage-2"	89720
"Syn10"	"UCF"	1.6e-09	"Panobinostat"	"exp-2"	116200	1.16006884682	"b"	"stage-2"	134800
"Syn10"	"UCF"	3.2e-10	"Panobinostat"	"exp-2"	116200	1.07469879518	"b"	"stage-2"	124880
"Syn10"	"UCF"	6.4e-11	"Panobinostat"	"exp-2"	116200	1.13493975904	"b"	"stage-2"	131880
"Syn10"	"UCF"	1.28e-11	"Panobinostat"	"exp-2"	116200	1.16660929432	"b"	"stage-2"	135560
"Syn10"	"UCF"	2.5e-05	"Panobinostat"	"exp-2"	116200	0.0657487091222	"c"	"stage-2"	7640
"Syn10"	"UCF"	5e-06	"Panobinostat"	"exp-2"	116200	0.109466437177	"c"	"stage-2"	12720
"Syn10"	"UCF"	1e-06	"Panobinostat"	"exp-2"	116200	0.145611015491	"c"	"stage-2"	16920
"Syn10"	"UCF"	2e-07	"Panobinostat"	"exp-2"	116200	0.231669535284	"c"	"stage-2"	26920
"Syn10"	"UCF"	4e-08	"Panobinostat"	"exp-2"	116200	0.556282271945	"c"	"stage-2"	64640
"Syn10"	"UCF"	8e-09	"Panobinostat"	"exp-2"	116200	0.827538726334	"c"	"stage-2"	96160
"Syn10"	"UCF"	1.6e-09	"Panobinostat"	"exp-2"	116200	1.07022375215	"c"	"stage-2"	124360
"Syn10"	"UCF"	3.2e-10	"Panobinostat"	"exp-2"	116200	1.15490533563	"c"	"stage-2"	134200
"Syn10"	"UCF"	6.4e-11	"Panobinostat"	"exp-2"	116200	1.08950086059	"c"	"stage-2"	126600
"Syn10"	"UCF"	1.28e-11	"Panobinostat"	"exp-2"	116200	1.08915662651	"c"	"stage-2"	126560
"Syn10"	"UCF"	2.5e-05	"Vorinostat"	"exp-2"	116200	0.166953528399	"a"	"stage-2"	19400
"Syn10"	"UCF"	5e-06	"Vorinostat"	"exp-2"	116200	0.521170395869	"a"	"stage-2"	60560
"Syn10"	"UCF"	1e-06	"Vorinostat"	"exp-2"	116200	0.813080895009	"a"	"stage-2"	94480
"Syn10"	"UCF"	2e-07	"Vorinostat"	"exp-2"	116200	1.08468158348	"a"	"stage-2"	126040
"Syn10"	"UCF"	4e-08	"Vorinostat"	"exp-2"	116200	1.04509466437	"a"	"stage-2"	121440
"Syn10"	"UCF"	8e-09	"Vorinostat"	"exp-2"	116200	0.982099827883	"a"	"stage-2"	114120
"Syn10"	"UCF"	1.6e-09	"Vorinostat"	"exp-2"	116200	1.03407917384	"a"	"stage-2"	120160
"Syn10"	"UCF"	3.2e-10	"Vorinostat"	"exp-2"	116200	1.00068846816	"a"	"stage-2"	116280
"Syn10"	"UCF"	6.4e-11	"Vorinostat"	"exp-2"	116200	1.03648881239	"a"	"stage-2"	120440
"Syn10"	"UCF"	1.28e-11	"Vorinostat"	"exp-2"	116200	0.92908777969	"a"	"stage-2"	107960
"Syn10"	"UCF"	2.5e-05	"Vorinostat"	"exp-2"	116200	0.170395869191	"b"	"stage-2"	19800
"Syn10"	"UCF"	5e-06	"Vorinostat"	"exp-2"	116200	0.512220309811	"b"	"stage-2"	59520
"Syn10"	"UCF"	1e-06	"Vorinostat"	"exp-2"	116200	0.931153184165	"b"	"stage-2"	108200
"Syn10"	"UCF"	2e-07	"Vorinostat"	"exp-2"	116200	1.08640275387	"b"	"stage-2"	126240
"Syn10"	"UCF"	4e-08	"Vorinostat"	"exp-2"	116200	1.11049913941	"b"	"stage-2"	129040
"Syn10"	"UCF"	8e-09	"Vorinostat"	"exp-2"	116200	1.0678141136	"b"	"stage-2"	124080
"Syn10"	"UCF"	1.6e-09	"Vorinostat"	"exp-2"	116200	1.04061962134	"b"	"stage-2"	120920
"Syn10"	"UCF"	3.2e-10	"Vorinostat"	"exp-2"	116200	1.12771084337	"b"	"stage-2"	131040
"Syn10"	"UCF"	6.4e-11	"Vorinostat"	"exp-2"	116200	1.03029259897	"b"	"stage-2"	119720
"Syn10"	"UCF"	1.28e-11	"Vorinostat"	"exp-2"	116200	0.980378657487	"b"	"stage-2"	113920
"Syn10"	"UCF"	2.5e-05	"Vorinostat"	"exp-2"	116200	0.17900172117	"c"	"stage-2"	20800
"Syn10"	"UCF"	5e-06	"Vorinostat"	"exp-2"	116200	0.509466437177	"c"	"stage-2"	59200
"Syn10"	"UCF"	1e-06	"Vorinostat"	"exp-2"	116200	0.934939759036	"c"	"stage-2"	108640
"Syn10"	"UCF"	2e-07	"Vorinostat"	"exp-2"	116200	1.1404475043	"c"	"stage-2"	132520
"Syn10"	"UCF"	4e-08	"Vorinostat"	"exp-2"	116200	1.19965576592	"c"	"stage-2"	139400
"Syn10"	"UCF"	8e-09	"Vorinostat"	"exp-2"	116200	1.05886402754	"c"	"stage-2"	123040
"Syn10"	"UCF"	1.6e-09	"Vorinostat"	"exp-2"	116200	0.960068846816	"c"	"stage-2"	111560
"Syn10"	"UCF"	3.2e-10	"Vorinostat"	"exp-2"	116200	1.02753872633	"c"	"stage-2"	119400
"Syn10"	"UCF"	6.4e-11	"Vorinostat"	"exp-2"	116200	0.986919104991	"c"	"stage-2"	114680
"Syn10"	"UCF"	1.28e-11	"Vorinostat"	"exp-2"	116200	0.96660929432	"c"	"stage-2"	112320
"Syn10"	"UCF"	2.5e-05	"GDC0941"	"exp-2"	116200	0.434767641997	"a"	"stage-2"	50520
"Syn10"	"UCF"	5e-06	"GDC0941"	"exp-2"	116200	0.622719449225	"a"	"stage-2"	72360
"Syn10"	"UCF"	1e-06	"GDC0941"	"exp-2"	116200	0.81686746988	"a"	"stage-2"	94920
"Syn10"	"UCF"	2e-07	"GDC0941"	"exp-2"	116200	0.949397590361	"a"	"stage-2"	110320
"Syn10"	"UCF"	4e-08	"GDC0941"	"exp-2"	116200	0.788640275387	"a"	"stage-2"	91640
"Syn10"	"UCF"	8e-09	"GDC0941"	"exp-2"	116200	0.934251290878	"a"	"stage-2"	108560
"Syn10"	"UCF"	1.6e-09	"GDC0941"	"exp-2"	116200	1.03580034423	"a"	"stage-2"	120360
"Syn10"	"UCF"	3.2e-10	"GDC0941"	"exp-2"	116200	1.05920826162	"a"	"stage-2"	123080
"Syn10"	"UCF"	6.4e-11	"GDC0941"	"exp-2"	116200	1.07538726334	"a"	"stage-2"	124960
"Syn10"	"UCF"	1.28e-11	"GDC0941"	"exp-2"	116200	1.04475043029	"a"	"stage-2"	121400
"Syn10"	"UCF"	2.5e-05	"GDC0941"	"exp-2"	116200	0.407573149742	"b"	"stage-2"	47360
"Syn10"	"UCF"	5e-06	"GDC0941"	"exp-2"	116200	0.584165232358	"b"	"stage-2"	67880
"Syn10"	"UCF"	1e-06	"GDC0941"	"exp-2"	116200	0.814802065404	"b"	"stage-2"	94680
"Syn10"	"UCF"	2e-07	"GDC0941"	"exp-2"	116200	0.988296041308	"b"	"stage-2"	114840
"Syn10"	"UCF"	4e-08	"GDC0941"	"exp-2"	116200	0.940103270224	"b"	"stage-2"	109240
"Syn10"	"UCF"	8e-09	"GDC0941"	"exp-2"	116200	0.886058519793	"b"	"stage-2"	102960
